t,LDV
0.001323,3.23641662597656e-05
0.0013231,3.90614624023437e-05
0.0013232,3.53524780273438e-05
0.0013233,5.1456787109375e-05
0.0013234,2.52829284667969e-05
0.0013235,2.95189819335938e-05
0.0013236,3.65051879882812e-05
0.0013237,2.94304809570312e-05
0.0013238,3.0987548828125e-05
0.0013239,3.49765319824219e-05
0.001324,3.64378051757812e-05
0.0013241,3.64726257324219e-05
0.0013242,2.63483276367187e-05
0.0013243,2.90956115722656e-05
0.0013244,3.88536987304688e-05
0.0013245,2.20664672851562e-05
0.0013246,2.02964477539063e-05
0.0013247,4.2037841796875e-05
0.0013248,3.64230651855469e-05
0.0013249,3.49172668457031e-05
0.001325,3.84671020507813e-05
0.0013251,4.18917541503906e-05
0.0013252,2.88580627441406e-05
0.0013253,2.52612609863281e-05
0.0013254,2.96253051757813e-05
0.0013255,3.80342407226563e-05
0.0013256,2.97798156738281e-05
0.0013257,3.18236083984375e-05
0.0013258,3.75548706054688e-05
0.0013259,3.48526306152344e-05
0.001326,2.86685791015625e-05
0.0013261,3.78296813964844e-05
0.0013262,2.989697265625e-05
0.0013263,3.21703796386719e-05
0.0013264,2.35169067382813e-05
0.0013265,2.74495544433594e-05
0.0013266,4.1407470703125e-05
0.0013267,2.24916381835937e-05
0.0013268,3.50380554199219e-05
0.0013269,4.16859741210938e-05
0.001327,3.69219055175781e-05
0.0013271,2.69596862792969e-05
0.0013272,3.588623046875e-05
0.0013273,3.01148986816406e-05
0.0013274,2.70330810546875e-05
0.0013275,2.6748779296875e-05
0.0013276,2.99590454101562e-05
0.0013277,3.23190002441406e-05
0.0013278,2.95715637207031e-05
0.0013279,4.00094299316406e-05
0.001328,4.551171875e-05
0.0013281,2.72532958984375e-05
0.0013282,3.53358764648437e-05
0.0013283,3.38779296875e-05
0.0013284,4.39340515136719e-05
0.0013285,1.7892333984375e-05
0.0013286,2.52302856445312e-05
0.0013287,3.60540771484375e-05
0.0013288,3.32739562988281e-05
0.0013289,4.11819763183594e-05
0.001329,2.21259460449219e-05
0.0013291,2.38340759277344e-05
0.0013292,2.92393188476563e-05
0.0013293,3.46866760253906e-05
0.0013294,4.15901184082031e-05
0.0013295,2.38607788085937e-05
0.0013296,4.44501953125e-05
0.0013297,3.87116088867188e-05
0.0013298,4.18262329101562e-05
0.0013299,3.74701538085937e-05
0.00133,3.75173645019531e-05
0.0013301,3.22244873046875e-05
0.0013302,3.47223815917969e-05
0.0013303,3.58262023925781e-05
0.0013304,4.43388671875e-05
0.0013305,3.58489074707031e-05
0.0013306,3.89252319335938e-05
0.0013307,3.98012084960938e-05
0.0013308,4.36536254882812e-05
0.0013309,3.29729309082031e-05
0.001331,2.17927551269531e-05
0.0013311,2.02421569824219e-05
0.0013312,3.60841369628906e-05
0.0013313,4.72684936523437e-05
