t,V10,V25,V50,V75,V100,V125,V150,V175,V200
5.8e-06,3.05899047851562e-05,2.02525329589844e-05,6.2208251953125e-05,4.23733520507813e-05,1.2064208984375e-05,2.12655639648438e-05,-4.17901611328125e-05,-9.87655639648438e-06,1.06544494628906e-05
5.9e-06,2.70147705078125e-05,4.25189208984375e-05,4.520751953125e-05,3.38340759277344e-05,3.58876037597656e-05,2.60507202148437e-05,1.0341796875e-05,1.58061218261719e-05,2.82133483886719e-05
6e-06,3.88182067871094e-05,2.05644226074219e-05,2.80787658691406e-05,3.03616333007813e-05,3.04714965820313e-05,3.93431091308594e-05,1.59022521972656e-05,4.26856994628906e-05,2.44061279296875e-05
6.1e-06,7.80426025390625e-06,9.10934448242188e-06,5.27983093261719e-05,5.07716369628906e-05,3.75167846679687e-05,2.89207458496094e-05,3.92947387695312e-05,1.39883422851563e-05,2.18231201171875e-05
6.2e-06,6.25747680664063e-06,1.79788208007812e-05,4.62269592285156e-05,7.48040771484375e-05,2.92314147949219e-05,3.25833129882813e-05,-1.83135986328125e-06,2.09004211425781e-05,2.27993774414063e-05
6.3e-06,2.91757202148437e-05,5.14204406738281e-05,5.85221862792969e-05,4.05497741699219e-05,5.81729125976563e-05,2.17900085449219e-05,1.51725769042969e-05,1.67477416992188e-05,9.58786010742188e-06
6.4e-06,1.3824462890625e-05,1.8509521484375e-05,5.48066711425781e-05,3.424072265625e-06,6.52009582519531e-05,2.17829895019531e-05,-1.42340087890625e-05,1.95159912109375e-06,8.91571044921875e-06
6.5e-06,1.90493774414063e-05,2.6571044921875e-05,2.45121765136719e-05,3.41525268554688e-05,3.5430908203125e-05,3.98513793945313e-05,1.47479248046875e-05,6.69189453125e-06,1.38755798339844e-05
6.6e-06,2.24153137207031e-05,3.23672485351563e-05,5.18878173828125e-05,3.55964660644531e-05,4.67338562011719e-05,2.53401184082031e-05,-1.42587280273437e-05,4.08518981933594e-05,1.2244873046875e-05
6.7e-06,1.42990112304687e-05,2.5211181640625e-05,4.02041625976563e-05,4.01283264160156e-05,4.73309326171875e-05,2.99008178710938e-05,2.19772338867188e-05,-1.0296630859375e-05,1.72752380371094e-05
6.8e-06,4.34768676757813e-06,1.71174621582031e-05,5.43017578125e-05,3.71464538574219e-05,3.35427856445312e-05,3.57221984863281e-05,7.74993896484375e-07,2.06430053710937e-05,7.33856201171875e-06
6.9e-06,2.87939453125e-05,5.7139892578125e-05,3.8756103515625e-05,4.15470886230469e-05,5.42317199707031e-05,4.06857299804687e-05,1.17982482910156e-05,3.21722412109375e-05,7.41348266601563e-06
7e-06,3.41416931152344e-05,5.13214111328125e-05,4.42327880859375e-05,2.71131896972656e-05,3.50114440917969e-05,2.98199462890625e-05,1.77656555175781e-05,2.71621704101562e-06,1.24226379394531e-05
7.1e-06,2.13714599609375e-06,2.82891845703125e-05,4.81401062011719e-05,6.74241638183594e-05,3.51396179199219e-05,3.45756530761719e-05,9.07699584960938e-06,4.659423828125e-06,3.72016906738281e-05
7.2e-06,6.54571533203125e-06,5.08056640625e-05,4.68551635742187e-05,3.85493469238281e-05,4.83018493652344e-05,2.16943359375e-05,6.92642211914063e-06,-1.31317138671875e-06,1.44071960449219e-05
7.3e-06,3.62760925292969e-05,5.55007934570313e-05,4.18644714355469e-05,4.26799011230469e-05,4.40731811523438e-05,1.77000427246094e-05,7.98965454101563e-06,1.5255126953125e-05,5.49703979492188e-05
7.4e-06,3.29484558105469e-05,3.96925354003906e-05,4.58418273925781e-05,2.9444580078125e-05,4.986083984375e-05,2.58152770996094e-05,6.69097900390625e-07,-1.4390869140625e-05,6.3763427734375e-06
7.5e-06,2.36932373046875e-05,2.82595825195312e-05,4.41127014160156e-05,5.03668212890625e-05,3.98667907714844e-05,2.92543029785156e-05,2.72817993164063e-05,1.55244445800781e-05,-1.20144653320312e-05
7.6e-06,1.25387573242188e-05,1.85066223144531e-05,4.376708984375e-05,2.29121398925781e-05,5.09788513183594e-05,2.39495849609375e-05,8.64944458007813e-06,1.35005187988281e-05,4.22412109375e-05
7.7e-06,3.19078063964844e-05,3.55978393554688e-05,6.1324462890625e-05,5.26414489746094e-05,3.15440368652344e-05,3.94801330566406e-05,6.60675048828125e-06,9.48257446289063e-06,4.93179321289062e-06
7.8e-06,1.23698425292969e-05,4.04896545410156e-05,4.66775512695313e-05,3.46694946289063e-05,4.91612243652344e-05,5.45364379882813e-05,9.22500610351563e-06,1.47186279296875e-05,9.10003662109375e-06
7.9e-06,3.69674682617188e-06,1.54641723632813e-05,1.96824645996094e-05,5.49403381347656e-05,5.33851623535156e-05,2.994140625e-05,1.8558349609375e-05,2.732177734375e-05,1.72218322753906e-05
8e-06,3.66917419433594e-05,4.4659423828125e-06,5.9305419921875e-05,4.33830261230469e-05,4.04766845703125e-05,3.33863830566406e-05,1.05145263671875e-05,-1.00718688964844e-05,9.78958129882812e-06
8.1e-06,2.88040161132813e-05,4.32369995117187e-05,2.71324157714844e-05,2.14979553222656e-05,3.36625671386719e-05,2.96173095703125e-05,2.41874694824219e-05,2.15365600585937e-05,4.23141479492188e-06
8.2e-06,2.98286437988281e-05,2.21292114257813e-05,1.60289001464844e-05,2.526611328125e-05,3.75668334960938e-05,4.361083984375e-05,2.5330810546875e-05,-6.13113403320313e-06,1.05194091796875e-06
8.3e-06,2.68124389648437e-05,3.87026977539063e-05,2.68093872070313e-05,5.96620178222656e-05,5.35597229003906e-05,4.62844848632812e-06,1.361083984375e-06,1.11567687988281e-05,1.81619262695313e-05
8.4e-06,-6.53717041015625e-06,3.33177185058594e-05,7.28472900390625e-05,4.18145751953125e-05,4.18922424316406e-05,3.71661376953125e-05,-2.77099609375e-06,2.01603698730469e-05,1.15382385253906e-05
8.5e-06,1.665771484375e-05,2.51734924316406e-05,6.19949340820312e-05,5.11512756347656e-05,5.29887390136719e-05,3.96432495117187e-05,1.78974914550781e-05,1.05915832519531e-05,-1.19277954101563e-06
8.6e-06,4.74310302734375e-05,4.58645629882812e-05,1.75370788574219e-05,3.81910705566406e-05,5.44288635253906e-05,4.59391784667969e-05,1.68360900878906e-05,5.42816162109375e-06,-1.88858032226563e-06
8.7e-06,2.40077209472656e-05,1.47695922851563e-05,2.959228515625e-05,2.78262329101563e-05,5.3599853515625e-05,1.652099609375e-05,8.91860961914062e-06,1.94931030273438e-05,-1.6778564453125e-06
8.8e-06,2.70724487304687e-05,4.28132629394531e-05,5.86386108398438e-05,3.1387939453125e-05,4.53134155273438e-05,2.62826538085938e-05,2.62710571289062e-06,-2.97637939453125e-06,9.10842895507812e-06
8.9e-06,3.12078857421875e-05,3.33985900878906e-05,5.07395935058594e-05,2.51060485839844e-05,3.31910705566406e-05,3.47624206542969e-05,5.1641845703125e-06,2.098876953125e-05,1.03861999511719e-05
9e-06,2.97988891601562e-05,3.25160217285156e-05,4.65669250488281e-05,6.55799865722656e-05,1.63017272949219e-05,2.12808227539063e-05,3.57736206054688e-05,6.27395629882812e-06,1.33935546875e-05
9.1e-06,1.15414428710938e-05,4.94515991210938e-05,2.85670471191406e-05,5.53205871582031e-05,4.62701416015625e-05,3.06475830078125e-05,3.47935485839844e-05,8.23348999023438e-06,-8.319091796875e-06
9.2e-06,6.77520751953125e-06,2.85818481445313e-05,4.139892578125e-05,1.75456237792969e-05,7.26219177246094e-05,3.71342468261719e-05,3.92501831054688e-06,8.258056640625e-07,2.02241516113281e-05
9.3e-06,1.38539123535156e-05,3.01741027832031e-05,3.36068725585938e-05,4.44287109375e-05,4.17144775390625e-05,3.05087280273438e-05,1.30767822265625e-05,4.2008056640625e-05,2.53483581542969e-05
9.4e-06,1.82719421386719e-05,1.13641357421875e-05,4.97462463378906e-05,5.91816711425781e-05,7.63861083984375e-05,9.12399291992187e-06,1.05743408203125e-06,1.69970703125e-05,9.1619873046875e-06
9.5e-06,2.36940002441406e-05,4.36599731445312e-06,4.36932373046875e-05,5.23231506347656e-05,5.16867065429688e-05,5.57978820800781e-05,9.259033203125e-07,2.35362243652344e-05,1.41145324707031e-05
9.6e-06,3.56483459472656e-05,3.66140747070313e-05,3.05117797851562e-05,4.40937805175781e-05,3.04055786132812e-05,2.32612609863281e-05,1.06867980957031e-05,2.386474609375e-06,1.40113830566406e-05
9.7e-06,-8.7188720703125e-07,3.62774658203125e-05,4.16726684570312e-05,4.12051391601562e-05,5.18864440917969e-05,2.69709777832031e-05,1.39591979980469e-05,2.86624145507813e-05,1.0389404296875e-05
9.8e-06,-2.43240356445313e-06,3.12654113769531e-05,3.05044555664062e-05,2.13229370117187e-05,5.01589965820313e-05,3.65577697753906e-05,7.193603515625e-06,2.88287353515625e-05,1.86601257324219e-05
9.9e-06,2.02752685546875e-05,5.16374206542969e-05,4.53533935546875e-05,4.8330078125e-05,3.54916381835938e-05,-3.38302612304687e-06,1.10090637207031e-05,-1.4422607421875e-05,5.73394775390625e-06
1e-05,4.77349853515625e-05,3.20443725585938e-05,5.3260498046875e-05,4.67561340332031e-05,4.01107788085938e-05,4.52783203125e-05,3.36782836914062e-05,6.97494506835938e-06,1.49552917480469e-05
1.01e-05,1.0552978515625e-06,1.8651123046875e-05,7.25303649902344e-05,3.72923278808594e-05,5.54081726074219e-05,1.798095703125e-05,2.9876708984375e-07,-1.58694458007812e-05,2.66912841796875e-05
1.02e-05,-5.13778686523438e-06,2.34945678710937e-05,2.19851684570312e-05,3.28828430175781e-05,3.38386535644531e-05,4.2877197265625e-05,1.58145141601562e-05,1.90847778320312e-05,-4.81414794921875e-06
1.03e-05,9.83840942382813e-06,4.73628234863281e-05,2.30244445800781e-05,6.77410888671875e-05,4.03993225097656e-05,5.07852172851563e-05,-3.17138671875e-06,3.08868408203125e-06,2.74757385253906e-05
1.04e-05,4.21453857421875e-05,3.48153686523438e-05,4.54472351074219e-05,4.11846923828125e-05,2.85386657714844e-05,3.76707458496094e-05,1.89482116699219e-05,-9.1912841796875e-06,2.4345703125e-05
1.05e-05,2.11854553222656e-05,2.83175659179688e-05,6.27679443359375e-05,3.78804016113281e-05,4.24754333496094e-05,4.3658447265625e-05,1.12260437011719e-05,1.91543579101563e-05,6.9873046875e-06
1.06e-05,2.67332458496094e-05,1.80145263671875e-05,4.43363952636719e-05,3.85438537597656e-05,5.70817565917969e-05,2.9847412109375e-05,1.35142517089844e-05,2.66310119628906e-05,-7.80349731445313e-06
1.07e-05,2.10830688476562e-05,4.02508544921875e-05,3.9420166015625e-05,5.3861083984375e-05,4.72244262695312e-05,5.2906494140625e-05,4.17465209960937e-06,7.38189697265625e-06,1.49723815917969e-05
1.08e-05,1.27593994140625e-06,3.22657775878906e-05,2.25813293457031e-05,2.45127868652344e-05,2.87448120117188e-05,5.18951416015625e-05,9.40963745117188e-06,9.84786987304688e-06,1.30645751953125e-05
1.09e-05,4.28157043457031e-05,2.22309875488281e-05,1.130615234375e-05,3.96421813964844e-05,4.05860900878906e-05,4.5816650390625e-05,4.88998413085937e-06,2.48086547851563e-05,1.24972534179688e-05
1.1e-05,3.23847961425781e-05,1.05430603027344e-05,3.89012145996094e-05,2.94546508789062e-05,5.433837890625e-05,2.73089599609375e-05,1.6522216796875e-05,6.26373291015625e-07,7.41668701171875e-06
1.11e-05,3.94969177246094e-05,3.53486633300781e-05,2.24507141113281e-05,3.21028137207031e-05,5.42982482910156e-05,1.16896057128906e-05,1.57057189941406e-05,4.1680908203125e-06,1.98220825195313e-05
1.12e-05,-6.06964111328125e-06,3.5318603515625e-05,3.06608581542969e-05,4.72709655761719e-05,4.95750427246094e-05,4.1041259765625e-05,9.73281860351563e-06,1.71095275878906e-05,-7.774658203125e-06
1.13e-05,1.95538330078125e-05,2.85163879394531e-05,6.66845703125e-05,4.18577575683594e-05,5.68914794921875e-05,6.3985595703125e-05,5.54107666015625e-06,3.06854248046875e-07,2.58930969238281e-05
1.14e-05,2.36172485351562e-05,4.24026489257812e-05,4.7828369140625e-05,3.43101501464844e-05,3.97602844238281e-05,2.74571228027344e-05,2.16610717773438e-05,-3.272705078125e-06,3.06124877929688e-05
1.15e-05,3.3607177734375e-05,3.56666564941406e-05,5.14457702636719e-05,4.35032653808594e-05,4.5308837890625e-05,3.23709106445312e-05,3.82511901855469e-05,2.16593933105469e-05,4.105224609375e-06
1.16e-05,1.27761840820312e-06,3.73504638671875e-05,4.53871154785156e-05,5.52349853515625e-05,4.10092163085938e-05,2.20767211914062e-05,-1.59136962890625e-05,2.28858947753906e-05,2.53424072265625e-05
1.17e-05,1.57420349121094e-05,2.89933776855469e-05,4.33241271972656e-05,4.65571594238281e-05,2.7989501953125e-05,6.36962890625e-06,1.26040649414063e-05,9.64385986328125e-06,-1.69560241699219e-05
1.18e-05,4.48883056640625e-05,2.80989074707031e-05,2.55111694335937e-05,4.00736999511719e-05,3.30899047851562e-05,1.58914184570313e-05,2.78704833984375e-05,8.02230834960938e-06,4.979248046875e-06
1.19e-05,3.17633056640625e-05,2.69247436523438e-05,3.67178344726562e-05,3.24041748046875e-05,4.15858459472656e-05,-1.25198364257812e-06,-2.694091796875e-06,-3.8604736328125e-08,1.02389526367188e-05
1.2e-05,9.06219482421875e-06,3.98551940917969e-05,4.36651611328125e-05,4.28182983398437e-05,3.65956115722656e-05,2.62203979492188e-05,4.366455078125e-06,1.78494262695313e-05,6.24847412109375e-07
1.21e-05,1.25474548339844e-05,4.1656494140625e-06,4.37429809570312e-05,4.99484252929687e-05,4.34378051757813e-05,3.89302062988281e-05,4.92446899414063e-06,1.61253356933594e-05,-6.4727783203125e-07
1.22e-05,2.51022338867188e-05,2.04228210449219e-05,6.06159973144531e-05,3.51588439941406e-05,4.19851684570312e-05,4.14213562011719e-05,-7.574462890625e-06,8.82217407226562e-06,1.20901489257812e-05
1.23e-05,8.27301025390625e-06,5.03871154785156e-05,3.98893737792969e-05,4.88015747070313e-05,3.3704833984375e-05,2.62089538574219e-05,2.75364685058594e-05,1.27700805664063e-06,4.05935668945313e-05
1.24e-05,2.17538452148438e-05,4.54975891113281e-05,1.69624328613281e-05,7.76287841796875e-05,3.39796447753906e-05,1.83265686035156e-05,1.20050048828125e-05,1.2333984375e-05,3.40931701660156e-05
1.25e-05,4.56961059570313e-05,2.83924865722656e-05,2.43510437011719e-05,5.48127746582031e-05,3.92112731933594e-05,2.317138671875e-05,-8.25363159179688e-06,1.76776123046875e-05,-2.74505615234375e-06
1.26e-05,2.21110534667969e-05,1.24247741699219e-05,4.33145141601562e-05,5.57559204101563e-05,5.1483154296875e-05,4.27490234375e-05,1.06761169433594e-05,4.18380737304687e-06,1.50447082519531e-05
1.27e-05,2.79824829101563e-05,3.92121887207031e-05,3.44711303710938e-05,3.92562866210937e-05,4.83450317382813e-05,7.05856323242188e-06,1.58753967285156e-05,3.20735168457031e-05,1.50215148925781e-05
1.28e-05,5.83282470703125e-06,2.57887268066406e-05,3.08724975585938e-05,4.06781005859375e-05,6.76028442382812e-05,3.26235961914063e-05,1.45260620117187e-05,8.44406127929688e-06,-7.08786010742188e-06
1.29e-05,2.60182189941406e-05,3.98466491699219e-05,5.79844665527344e-05,4.61758422851563e-05,3.70672607421875e-05,1.22109985351562e-05,-6.29257202148437e-06,-2.98568725585938e-06,-9.033203125e-07
1.3e-05,7.00578308105469e-05,2.45152282714844e-05,4.25173950195313e-05,4.95335388183594e-05,5.13661193847656e-05,3.90447998046875e-05,-4.52987670898438e-06,1.39556884765625e-05,2.16798400878906e-05
1.31e-05,7.65655517578125e-06,2.09107971191406e-05,8.1866455078125e-05,2.7886962890625e-05,3.14668273925781e-05,4.3338623046875e-05,-4.12384033203125e-06,2.34565734863281e-05,1.40242004394531e-05
1.32e-05,2.08901977539063e-05,8.33511352539063e-06,3.873291015625e-05,2.83000183105469e-05,4.30581665039063e-05,6.10342407226563e-05,2.76962280273438e-06,6.84799194335937e-06,2.93048095703125e-05
1.33e-05,2.28619384765625e-05,2.000732421875e-05,1.67779541015625e-05,3.75627136230469e-05,4.40638732910156e-05,4.25350952148437e-05,-1.66641235351563e-06,2.10858154296875e-05,2.09532165527344e-05
1.34e-05,9.29824829101562e-06,3.14776611328125e-05,5.13320922851563e-05,3.19778442382812e-05,4.44343566894531e-05,2.66468811035156e-05,1.34579467773437e-05,3.20462036132812e-05,3.553466796875e-06
1.35e-05,6.02554321289062e-06,2.01829528808594e-05,3.46614074707031e-05,3.78996276855469e-05,6.51539611816406e-05,1.83854675292969e-05,-9.25369262695313e-06,1.28550720214844e-05,6.07803344726563e-06
1.36e-05,3.27238464355469e-05,3.12220764160156e-05,2.7603759765625e-05,5.90545654296875e-06,3.51417541503906e-05,9.842529296875e-06,1.95132446289063e-05,1.94964599609375e-05,5.21530151367188e-06
1.37e-05,2.79586791992188e-06,3.6019287109375e-05,4.98870849609375e-05,4.29386901855469e-05,4.36248779296875e-05,4.06513977050781e-05,-7.63076782226563e-06,4.42703247070312e-06,8.60992431640625e-06
1.38e-05,2.49652099609375e-05,3.58001708984375e-05,2.98672485351563e-05,3.88290405273438e-05,4.37657165527344e-05,3.89433288574219e-05,6.71249389648438e-06,3.7896728515625e-06,9.16213989257813e-06
1.39e-05,2.290283203125e-05,9.59136962890625e-06,3.87548828125e-05,4.78302001953125e-05,3.69338989257813e-05,1.65576171875e-05,-2.19877624511719e-05,1.98516845703125e-06,9.94583129882813e-06
1.4e-05,2.820068359375e-05,3.2117919921875e-05,4.83660888671875e-05,2.20079040527344e-05,4.29527282714844e-05,2.50169372558594e-05,-4.81658935546875e-06,1.19781494140625e-07,2.63131713867188e-05
1.41e-05,8.4271240234375e-06,2.65231323242188e-05,5.51509094238281e-05,4.2703857421875e-05,2.08181762695313e-05,3.12879943847656e-05,-9.4696044921875e-07,1.22343444824219e-05,1.37991333007813e-05
1.42e-05,1.70242309570312e-05,2.99061584472656e-05,3.90388488769531e-05,5.49893188476562e-05,2.61311340332031e-05,4.31939697265625e-05,3.0303955078125e-05,3.96951293945313e-05,1.51960754394531e-05
1.43e-05,1.7313232421875e-05,4.04843139648437e-05,4.22906494140625e-05,4.10336303710937e-05,4.39718627929687e-05,2.14057922363281e-05,-8.15582275390625e-07,8.51516723632813e-06,-9.085693359375e-06
1.44e-05,3.6380615234375e-05,1.20603942871094e-05,3.49212646484375e-05,3.88606262207031e-05,2.8385009765625e-05,3.85005187988281e-05,2.1136474609375e-06,2.18367004394531e-05,1.64021301269531e-05
1.45e-05,4.87925720214844e-05,1.2696533203125e-05,5.6868896484375e-05,5.7095947265625e-05,6.27522277832031e-05,4.12405395507812e-05,1.221923828125e-06,4.12149047851563e-05,4.54971313476562e-06
1.46e-05,2.36128234863281e-05,2.10862731933594e-05,3.78800964355469e-05,5.22915649414062e-05,5.44049072265625e-05,2.996826171875e-06,1.41409301757813e-05,1.31832885742187e-05,5.4193115234375e-06
1.47e-05,6.488037109375e-07,5.0513916015625e-05,4.70858764648438e-05,1.70263671875e-05,2.48440551757813e-05,3.55540466308594e-05,1.29591369628906e-05,2.76918029785156e-05,1.9471435546875e-05
1.48e-05,1.77047729492188e-05,2.45939636230469e-05,3.62736511230469e-05,5.46388244628906e-05,3.92845153808594e-05,2.75863647460938e-05,1.85728454589844e-05,8.16741943359375e-06,7.97866821289063e-06
1.49e-05,-1.6461181640625e-06,2.64027404785156e-05,2.32461547851563e-05,4.2137451171875e-05,2.51373291015625e-05,2.10037231445313e-05,9.89181518554688e-06,9.87045288085937e-06,-7.625732421875e-06
1.5e-05,2.53923034667969e-05,3.75315856933594e-05,5.2979736328125e-05,2.56785583496094e-05,4.77348327636719e-05,3.04647827148437e-05,1.15760803222656e-05,4.0191650390625e-07,-3.53012084960938e-06
1.51e-05,9.71588134765625e-06,3.16960144042969e-05,2.13201904296875e-05,3.12037658691406e-05,2.60948181152344e-05,2.89337158203125e-05,8.13583374023438e-06,6.43768310546875e-07,4.74029541015625e-06
1.52e-05,1.33511352539063e-05,4.39762878417969e-05,2.46670532226562e-05,7.08186340332031e-05,4.29011535644531e-05,1.80982971191406e-05,-6.49459838867188e-06,2.156005859375e-05,1.22879028320313e-06
1.53e-05,3.19862365722656e-05,1.5653076171875e-05,3.39797973632813e-05,5.66094970703125e-05,5.34271240234375e-05,3.45506286621094e-05,-4.51492309570312e-06,1.77859497070313e-05,6.23016357421875e-07
1.54e-05,3.13357543945313e-05,1.09864807128906e-05,4.33927917480469e-05,3.60739135742187e-05,5.16291809082031e-05,3.70681762695313e-05,2.57742309570312e-05,1.20658874511719e-05,8.66653442382812e-06
1.55e-05,7.37075805664063e-06,1.74722290039062e-05,3.15608215332031e-05,7.07870483398438e-05,5.04464721679687e-05,3.09681701660156e-05,1.54649353027344e-05,5.86334228515625e-06,1.144775390625e-05
1.56e-05,3.74806213378906e-05,2.35064697265625e-05,1.79556274414063e-05,4.42904663085938e-05,4.17472839355469e-05,3.79048156738281e-05,-4.9957275390625e-06,2.18998718261719e-05,1.98080444335937e-05
1.57e-05,2.85189819335937e-05,4.53343200683594e-05,4.19639587402344e-05,3.32652282714844e-05,4.110107421875e-05,3.39060974121094e-05,3.63720703125e-05,1.50920104980469e-05,1.02705383300781e-05
1.58e-05,2.849853515625e-05,5.55210876464844e-05,3.69998168945312e-05,7.00686645507812e-05,2.43916320800781e-05,2.17024230957031e-05,1.56871032714844e-05,-5.81863403320313e-06,2.98652648925781e-05
1.59e-05,1.04127502441406e-05,2.28230285644531e-05,4.65010070800781e-05,2.50656127929688e-05,1.37248229980469e-05,3.37190246582031e-05,1.09716796875e-05,2.02859497070313e-05,3.26629638671875e-06
1.6e-05,1.75770568847656e-05,1.487548828125e-05,1.9720458984375e-05,3.25419616699219e-05,4.54244995117188e-05,2.09095764160156e-05,1.38780212402344e-05,1.26683044433594e-05,5.56411743164063e-06
1.61e-05,2.41526794433594e-05,5.160400390625e-05,4.834228515625e-05,4.19837951660156e-05,5.70510864257813e-05,3.22895812988281e-05,1.24873352050781e-05,8.60671997070313e-06,1.75700378417969e-05
1.62e-05,2.68582153320313e-05,5.11244201660156e-05,5.60505676269531e-05,2.92396545410156e-05,4.33506774902344e-05,2.92236328125e-06,1.05455017089844e-05,4.27413940429688e-06,1.03005981445312e-05
1.63e-05,1.5419921875e-05,3.94482421875e-05,4.64192199707031e-05,3.48381042480469e-05,3.98040771484375e-05,3.27058410644531e-05,1.76805114746094e-05,2.67555236816406e-05,-3.40255737304687e-06
1.64e-05,1.265869140625e-05,1.41738891601563e-05,1.82258605957031e-05,5.46694946289062e-05,2.62321472167969e-05,5.10334777832031e-05,8.39752197265625e-06,1.72073364257812e-05,7.39486694335938e-06
1.65e-05,1.10777282714844e-05,7.98431396484375e-06,5.82005310058594e-05,6.08189392089844e-05,4.95518493652344e-05,8.25393676757813e-06,5.43350219726563e-06,2.4368896484375e-05,1.51725769042969e-05
1.66e-05,-8.43963623046875e-07,3.50067138671875e-05,5.63218688964844e-05,4.6373291015625e-05,2.64779663085938e-05,2.81875610351562e-05,1.87071228027344e-05,6.88751220703125e-06,-5.860595703125e-06
1.67e-05,2.80641174316406e-05,2.60893249511719e-05,3.71003723144531e-05,1.0081787109375e-05,4.34371948242188e-05,4.13731384277344e-05,6.01852416992188e-06,2.84870910644531e-05,1.99018859863281e-05
1.68e-05,1.89277648925781e-05,1.94973754882813e-05,4.45356750488281e-05,3.44142150878906e-05,4.2730712890625e-05,4.21759033203125e-05,1.82127380371094e-05,2.49960327148437e-05,7.55859375e-06
1.69e-05,1.71403503417969e-05,4.82846069335937e-05,2.95770263671875e-05,5.26515197753906e-05,3.2135009765625e-05,4.43792724609375e-05,-1.8035888671875e-06,3.99154663085937e-06,5.84671020507813e-06
1.7e-05,3.7650146484375e-05,1.96037292480469e-05,9.20883178710937e-06,3.63230895996094e-05,5.86479187011719e-05,3.52931213378906e-05,-2.82363891601562e-06,1.7774658203125e-05,2.79328918457031e-05
1.71e-05,2.66120910644531e-05,3.71441650390625e-05,2.81080627441406e-05,3.99876403808594e-05,3.30116271972656e-05,3.03791809082031e-05,2.82125854492188e-05,-1.69219970703125e-06,2.95518493652344e-05
1.72e-05,1.17710876464844e-05,3.47866821289063e-05,6.61680603027344e-05,6.94474792480469e-05,4.90350341796875e-05,5.90074157714844e-05,5.42103576660156e-05,5.533935546875e-05,4.04214477539062e-05
1.73e-05,7.45779418945313e-05,7.43867492675781e-05,0.000172063293457031,0.000201080780029297,0.000288428192138672,0.000347955169677734,0.000389321746826172,0.000441646118164062,0.000490205688476563
1.74e-05,6.25816345214844e-05,0.000202018127441406,0.000353500671386719,0.000540720062255859,0.000704007873535156,0.000843653411865234,0.000920388793945312,0.00104992858886719,0.00114539703369141
1.75e-05,0.000113388824462891,0.000215756378173828,0.000374984741210937,0.000514696960449219,0.000612432861328125,0.000698633880615234,0.000776635437011719,0.000893721008300781,0.00102744354248047
1.76e-05,7.619873046875e-05,0.000110456390380859,0.000185312194824219,0.000276167144775391,0.00034466552734375,0.000427736206054687,0.000498558807373047,0.000629463958740234,0.000746509246826172
1.77e-05,1.71565246582031e-05,5.87925720214844e-05,9.76527404785156e-05,0.00014202880859375,0.000185422973632813,0.000199684295654297,0.000215578460693359,0.000259284973144531,0.000302865142822266
1.78e-05,-5.47711181640625e-05,-0.000112426452636719,-0.000261927642822266,-0.00045006103515625,-0.000628964080810547,-0.000837274780273437,-0.00103796356201172,-0.00114040924072266,-0.00119766143798828
1.79e-05,-0.00011412353515625,-0.000264478454589844,-0.000584982147216797,-0.000868020324707031,-0.0011207551574707,-0.00131796768188477,-0.00152269073486328,-0.00170497497558594,-0.00185984603881836
1.8e-05,-8.21821594238281e-05,-0.000214069671630859,-0.000339987335205078,-0.000459568023681641,-0.000593421936035156,-0.000720014038085938,-0.000861333465576172,-0.00109784088134766,-0.00128132354736328
1.81e-05,-1.76078796386719e-05,-4.08363342285156e-05,-0.000105824890136719,-0.000266882934570313,-0.000403504028320313,-0.000612803344726563,-0.000765675659179687,-0.000947569580078125,-0.00110089126586914
1.82e-05,1.01522827148438e-05,2.30331420898438e-06,-0.000106061706542969,-0.000168113098144531,-0.000201999969482422,-0.000253851318359375,-0.000321536560058594,-0.000349008178710938,-0.000431687622070313
1.83e-05,3.08680725097656e-05,2.72216796875e-05,0.000130207061767578,0.000248316497802734,0.000299995422363281,0.000360377044677734,0.000404574127197266,0.000398976135253906,0.000379394073486328
1.84e-05,4.63203430175781e-05,9.24604797363281e-05,0.000164101257324219,0.000208048553466797,0.000234229736328125,0.000210987854003906,0.000179204864501953,0.000206886138916016,0.000235027313232422
1.85e-05,4.71343994140625e-05,6.26091003417969e-05,5.75079345703125e-05,3.90809631347656e-05,5.23960876464844e-05,8.24871826171875e-05,8.47177124023437e-05,0.000141490631103516,0.000174137725830078
1.86e-05,5.61691284179687e-06,1.25440979003906e-05,5.67463684082031e-05,8.08802795410156e-05,7.75936889648438e-05,8.73056030273438e-05,7.45271301269531e-05,6.78358459472656e-05,9.44389343261719e-05
1.87e-05,2.49290466308594e-05,3.0364990234375e-06,5.39077758789062e-06,6.0101318359375e-06,-4.71600341796875e-05,-8.43423461914062e-05,-0.000102423095703125,-0.000117493896484375,-0.000132788696289063
1.88e-05,-1.18057250976563e-06,3.74429321289063e-05,5.96369934082031e-05,0.000121020202636719,0.00014784912109375,0.000184607696533203,0.000174436645507813,0.000209441833496094,0.000211526794433594
1.89e-05,4.89840698242188e-05,9.62675476074219e-05,0.000163930358886719,0.000233767242431641,0.000278993225097656,0.000284520568847656,0.000309735107421875,0.000367478790283203,0.000369275207519531
1.9e-05,2.92547607421875e-05,7.37913513183594e-05,0.00013506103515625,0.000149681091308594,0.000182245941162109,0.000212191162109375,0.000238058624267578,0.000259873199462891,0.000337818908691406
