t,AE
0.0001945,-0.645680389404297
0.0001946,-0.584658355712891
0.0001947,-0.520718841552734
0.0001948,-0.457067565917969
0.0001949,-0.390293884277344
0.000195,-0.310970001220703
0.0001951,-0.208612976074219
0.0001952,-0.0789065551757813
0.0001953,0.0707440185546875
0.0001954,0.217007751464844
0.0001955,0.325306091308594
0.0001956,0.360749359130859
0.0001957,0.3047314453125
0.0001958,0.166130065917969
0.0001959,-0.0187467956542969
0.000196,-0.197165069580078
0.0001961,-0.317357177734375
0.0001962,-0.350238952636719
0.0001963,-0.300113525390625
0.0001964,-0.197524566650391
0.0001965,-0.0842793273925781
0.0001966,0.0057012939453125
0.0001967,0.0575436401367187
0.0001968,0.0770783996582031
0.0001969,0.0845356750488281
0.000197,0.101539611816406
0.0001971,0.140957489013672
0.0001972,0.202671203613281
0.0001973,0.275377197265625
0.0001974,0.342323608398438
0.0001975,0.390167083740234
0.0001976,0.413473205566406
0.0001977,0.4160888671875
0.0001978,0.408367156982422
0.0001979,0.401933135986328
0.000198,0.4037109375
0.0001981,0.412892913818359
0.0001982,0.421057586669922
0.0001983,0.415380706787109
0.0001984,0.384686431884766
0.0001985,0.324191589355469
0.0001986,0.237272033691406
0.0001987,0.134827117919922
0.0001988,0.030782470703125
0.0001989,-0.0605535888671875
0.000199,-0.127916717529297
0.0001991,-0.164688262939453
0.0001992,-0.169170074462891
0.0001993,-0.143716278076172
0.0001994,-0.093966064453125
0.0001995,-0.0266796875
0.0001996,0.0513578796386719
0.0001997,0.133269805908203
0.0001998,0.2112109375
0.0001999,0.275980987548828
0.0002,0.315781860351563
0.0002001,0.319758911132813
0.0002002,0.282317047119141
0.0002003,0.206770782470703
0.0002004,0.106790771484375
0.0002005,0.00223114013671875
0.0002006,-0.0855072021484375
0.0002007,-0.140487976074219
0.0002008,-0.155333099365234
0.0002009,-0.130744171142578
0.000201,-0.0729930114746094
0.0002011,0.0070452880859375
0.0002012,0.094927978515625
0.0002013,0.172080841064453
0.0002014,0.218574981689453
0.0002015,0.219259185791016
0.0002016,0.170198669433594
0.0002017,0.0809249877929688
0.0002018,-0.0276594543457031
0.0002019,-0.131664886474609
0.000202,-0.212895202636719
0.0002021,-0.263327026367188
0.0002022,-0.283555145263672
0.0002023,-0.279058074951172
0.0002024,-0.254934844970703
0.0002025,-0.216943969726562
0.0002026,-0.173047485351563
0.0002027,-0.132264862060547
0.0002028,-0.102520141601563
0.0002029,-0.086578369140625
0.000203,-0.0799920654296875
0.0002031,-0.0751580810546875
0.0002032,-0.0661476135253906
0.0002033,-0.0518515014648437
0.0002034,-0.0358544921875
0.0002035,-0.0227119445800781
0.0002036,-0.0139166259765625
0.0002037,-0.00700439453125
0.0002038,0.00251495361328125
0.0002039,0.0184996032714844
0.000204,0.0420787048339844
0.0002041,0.0716107177734375
0.0002042,0.103989105224609
0.0002043,0.135959320068359
0.0002044,0.164942016601562
0.0002045,0.189430847167969
0.0002046,0.208677062988281
0.0002047,0.222485809326172
0.0002048,0.230740203857422
0.0002049,0.232865753173828
0.000205,0.227308502197266
0.0002051,0.212421569824219
0.0002052,0.187979583740234
0.0002053,0.155937957763672
0.0002054,0.117916259765625
0.0002055,0.0720689392089844
0.0002056,0.0125645446777344
0.0002057,-0.0687728881835938
0.0002058,-0.176276702880859
0.0002059,-0.302838745117188
0.000206,-0.429595184326172
0.0002061,-0.5335400390625
0.0002062,-0.596800079345703
0.0002063,-0.612488098144531
0.0002064,-0.587371368408203
0.0002065,-0.53552490234375
0.0002066,-0.471012420654297
0.0002067,-0.404036254882812
0.0002068,-0.339818878173828
0.0002069,-0.280140075683594
0.000207,-0.225853424072266
0.0002071,-0.178492736816406
0.0002072,-0.139346923828125
0.0002073,-0.107943115234375
0.0002074,-0.0813594055175781
0.0002075,-0.0535537719726562
0.0002076,-0.016103515625
0.0002077,0.0402056884765625
0.0002078,0.121472320556641
0.0002079,0.227363433837891
0.000208,0.348250274658203
0.0002081,0.465524444580078
0.0002082,0.558865661621094
0.0002083,0.615040283203125
0.0002084,0.632051696777344
0.0002085,0.618623352050781
0.0002086,0.586557006835937
0.0002087,0.541080017089844
0.0002088,0.476805572509766
0.0002089,0.380797882080078
0.000209,0.242367553710937
0.0002091,0.0620655822753906
0.0002092,-0.143513946533203
0.0002093,-0.343400573730469
0.0002094,-0.503025665283203
0.0002095,-0.599662475585938
0.0002096,-0.628650665283203
0.0002097,-0.602196655273437
0.0002098,-0.540698394775391
0.0002099,-0.462100372314453
0.00021,-0.376047821044922
0.0002101,-0.283926086425781
0.0002102,-0.184227447509766
0.0002103,-0.0784672546386719
0.0002104,0.02647216796875
0.0002105,0.118364715576172
0.0002106,0.183916931152344
0.0002107,0.215290222167969
0.0002108,0.211381683349609
0.0002109,0.177865295410156
0.000211,0.125075073242188
0.0002111,0.0639884948730469
0.0002112,0.0035076904296875
0.0002113,-0.0508845520019531
0.0002114,-0.0966453552246094
0.0002115,-0.132032165527344
0.0002116,-0.154861450195312
0.0002117,-0.162402496337891
0.0002118,-0.152344360351563
0.0002119,-0.124521484375
0.000212,-0.0818130493164062
0.0002121,-0.0293203735351562
0.0002122,0.0276502990722656
0.0002123,0.0849940490722656
0.0002124,0.139822082519531
0.0002125,0.189725341796875
0.0002126,0.232322235107422
0.0002127,0.266185607910156
0.0002128,0.294534301757812
0.0002129,0.327514190673828
0.000213,0.3765869140625
0.0002131,0.442787475585938
0.0002132,0.509807891845703
0.0002133,0.545632781982422
0.0002134,0.512676544189453
0.0002135,0.394769744873047
0.0002136,0.216713104248047
0.0002137,0.0343185424804687
0.0002138,-0.0859159851074219
0.0002139,-0.0925935363769531
0.000214,0.0116294860839844
0.0002141,0.165936737060547
0.0002142,0.280313873291016
0.0002143,0.275105133056641
0.0002144,0.124416809082031
0.0002145,-0.125684967041016
0.0002146,-0.38018310546875
0.0002147,-0.540929412841797
0.0002148,-0.559794616699219
0.0002149,-0.454508972167969
0.000215,-0.28939208984375
0.0002151,-0.139674377441406
0.0002152,-0.0572111511230469
0.0002153,-0.0551126098632813
0.0002154,-0.112090759277344
0.0002155,-0.188045959472656
0.0002156,-0.241072082519531
0.0002157,-0.241934967041016
0.0002158,-0.183118896484375
0.0002159,-0.0798487854003906
0.000216,0.0372427368164062
0.0002161,0.133037261962891
0.0002162,0.180066070556641
0.0002163,0.1693505859375
0.0002164,0.110956268310547
0.0002165,0.0265774536132812
0.0002166,-0.0584149169921875
0.0002167,-0.123335723876953
0.0002168,-0.154839019775391
0.0002169,-0.147102203369141
0.000217,-0.100164794921875
0.0002171,-0.0198570251464844
0.0002172,0.0821438598632813
0.0002173,0.187555847167969
0.0002174,0.274151458740234
0.0002175,0.320785217285156
0.0002176,0.314886322021484
0.0002177,0.256775360107422
0.0002178,0.160088500976562
0.0002179,0.0467619323730469
0.000218,-0.0608882141113281
0.0002181,-0.147337951660156
0.0002182,-0.208283538818359
0.0002183,-0.250219268798828
0.0002184,-0.284886322021484
0.0002185,-0.324160766601563
0.0002186,-0.373901824951172
0.0002187,-0.432450714111328
0.0002188,-0.490959167480469
0.0002189,-0.536844329833984
0.000219,-0.557831268310547
0.0002191,-0.545682525634766
0.0002192,-0.498162231445313
0.0002193,-0.419157562255859
0.0002194,-0.31684326171875
0.0002195,-0.202380065917969
0.0002196,-0.0874008178710937
0.0002197,0.0192062377929688
0.0002198,0.112222747802734
0.0002199,0.192205963134766
0.00022,0.267107086181641
0.0002201,0.347474365234375
0.0002202,0.439905395507812
0.0002203,0.540809936523437
0.0002204,0.635911254882813
0.0002205,0.699897613525391
0.0002206,0.702549591064453
0.0002207,0.623689880371094
0.0002208,0.464116058349609
0.0002209,0.246247253417969
0.000221,0.0120840454101563
0.0002211,-0.190949249267578
0.0002212,-0.327775726318359
0.0002213,-0.385908050537109
0.0002214,-0.370719909667969
0.0002215,-0.293505706787109
0.0002216,-0.165093231201172
0.0002217,3.7841796875e-05
0.0002218,0.1764501953125
0.0002219,0.322807159423828
0.000222,0.390204467773437
0.0002221,0.343550567626953
0.0002222,0.179889068603516
0.0002223,-0.07031005859375
0.0002224,-0.350543060302734
0.0002225,-0.588271026611328
0.0002226,-0.726553497314453
0.0002227,-0.738912353515625
0.0002228,-0.631245269775391
0.0002229,-0.442935180664063
0.000223,-0.230425567626953
0.0002231,-0.0470803833007813
0.0002232,0.0694132995605469
0.0002233,0.108801574707031
0.0002234,0.0897323608398437
0.0002235,0.0447808837890625
0.0002236,0.00634384155273438
0.0002237,-0.0055926513671875
0.0002238,0.00941299438476562
0.0002239,0.0415985107421875
0.000224,0.0802020263671875
0.0002241,0.120706024169922
0.0002242,0.167566680908203
0.0002243,0.229430847167969
0.0002244,0.310025634765625
0.0002245,0.405099029541016
0.0002246,0.501499176025391
0.0002247,0.581813049316406
0.0002248,0.633174133300781
0.0002249,0.652257995605469
0.000225,0.645633544921875
0.0002251,0.627245635986328
0.0002252,0.610383758544922
0.0002253,0.601526947021484
0.0002254,0.599065399169922
0.0002255,0.592511749267578
0.0002256,0.566506195068359
0.0002257,0.506479644775391
0.0002258,0.401703948974609
0.0002259,0.250027313232422
0.000226,0.0608030700683594
0.0002261,-0.148037719726562
0.0002262,-0.351029205322266
0.0002263,-0.521462097167969
0.0002264,-0.641882476806641
0.0002265,-0.707662963867188
0.0002266,-0.725542907714844
0.0002267,-0.709840393066406
0.0002268,-0.674901733398438
0.0002269,-0.629852752685547
0.000227,-0.578398132324219
0.0002271,-0.522275238037109
0.0002272,-0.466611938476563
0.0002273,-0.421322784423828
0.0002274,-0.398180999755859
0.0002275,-0.404417877197266
0.0002276,-0.436378173828125
0.0002277,-0.478834686279297
0.0002278,-0.510193939208984
0.0002279,-0.510461120605469
0.000228,-0.470676116943359
0.0002281,-0.400258483886719
0.0002282,-0.324184875488281
0.0002283,-0.273639068603516
0.0002284,-0.271576995849609
0.0002285,-0.318363647460937
0.0002286,-0.388186187744141
0.0002287,-0.440419769287109
0.0002288,-0.440271453857422
0.0002289,-0.374832305908203
0.000229,-0.256224365234375
0.0002291,-0.109386138916016
0.0002292,0.0442965698242187
0.0002293,0.196411590576172
0.0002294,0.349757537841797
0.0002295,0.50812744140625
0.0002296,0.667476654052734
0.0002297,0.813505859375
0.0002298,0.927845001220703
0.0002299,0.997292327880859
0.00023,1.01929382324219
0.0002301,1.00087203979492
0.0002302,0.953916625976562
0.0002303,0.889788818359375
0.0002304,0.816497192382812
0.0002305,0.739186096191406
0.0002306,0.661000518798828
0.0002307,0.582957611083984
0.0002308,0.502756042480469
0.0002309,0.416304626464844
0.000231,0.319073333740234
0.0002311,0.210735015869141
0.0002312,0.0979867553710937
0.0002313,-0.00655715942382813
0.0002314,-0.0882801818847656
0.0002315,-0.138020324707031
0.0002316,-0.156713714599609
0.0002317,-0.154628753662109
0.0002318,-0.1459033203125
0.0002319,-0.141370239257813
0.000232,-0.144788513183594
0.0002321,-0.1527978515625
0.0002322,-0.158929443359375
0.0002323,-0.158347930908203
0.0002324,-0.151107788085938
0.0002325,-0.142239837646484
0.0002326,-0.140466613769531
0.0002327,-0.155771789550781
0.0002328,-0.196411895751953
0.0002329,-0.266080780029297
0.000233,-0.36073974609375
0.0002331,-0.468749084472656
0.0002332,-0.572613525390625
0.0002333,-0.654707183837891
0.0002334,-0.703520660400391
0.0002335,-0.716994323730469
0.0002336,-0.702024841308594
0.0002337,-0.669294128417969
0.0002338,-0.627169952392578
0.0002339,-0.578069152832031
0.000234,-0.519129791259766
0.0002341,-0.445941925048828
0.0002342,-0.356543884277344
0.0002343,-0.254276733398437
0.0002344,-0.1456396484375
0.0002345,-0.0383200073242188
0.0002346,0.0604205322265625
0.0002347,0.144435119628906
0.0002348,0.209010925292969
0.0002349,0.251144104003906
0.000235,0.269532165527344
0.0002351,0.266112518310547
0.0002352,0.246484832763672
0.0002353,0.219696960449219
0.0002354,0.199031524658203
0.0002355,0.201046905517578
0.0002356,0.241378936767578
0.0002357,0.32808837890625
0.0002358,0.456394653320312
0.0002359,0.605723571777344
0.000236,0.745133361816406
0.0002361,0.844474792480469
0.0002362,0.885098571777344
0.0002363,0.865096282958984
0.0002364,0.7993603515625
0.0002365,0.710481872558594
0.0002366,0.618988952636719
0.0002367,0.535100402832031
0.0002368,0.457737426757812
0.0002369,0.376022491455078
0.000237,0.277287139892578
0.0002371,0.154032897949219
0.0002372,0.00789352416992187
0.0002373,-0.148815460205078
0.0002374,-0.297015991210938
0.0002375,-0.417331237792969
0.0002376,-0.497745666503906
0.0002377,-0.536828918457031
0.0002378,-0.540934295654297
0.0002379,-0.519712677001953
0.000238,-0.480938110351562
0.0002381,-0.429577331542969
0.0002382,-0.369719696044922
0.0002383,-0.308788757324219
0.0002384,-0.257909545898438
0.0002385,-0.227937164306641
0.0002386,-0.223015899658203
0.0002387,-0.233938903808594
0.0002388,-0.238124084472656
0.0002389,-0.208539886474609
0.000239,-0.128064575195313
0.0002391,-0.0002197265625
0.0002392,0.149149627685547
0.0002393,0.280792236328125
0.0002394,0.360494842529297
0.0002395,0.377184448242187
0.0002396,0.345979156494141
0.0002397,0.298468170166016
0.0002398,0.267576446533203
0.0002399,0.270799102783203
0.00024,0.300008239746094
0.0002401,0.325821685791016
0.0002402,0.310073699951172
0.0002403,0.221604614257812
0.0002404,0.0526242065429688
0.0002405,-0.177469482421875
0.0002406,-0.427633056640625
0.0002407,-0.648046264648438
0.0002408,-0.802610778808594
0.0002409,-0.877922058105469
0.000241,-0.881692962646484
0.0002411,-0.834227905273437
0.0002412,-0.755876922607422
0.0002413,-0.658294830322266
0.0002414,-0.544028930664063
0.0002415,-0.411683044433594
0.0002416,-0.265334625244141
0.0002417,-0.119888916015625
0.0002418,0.0006976318359375
0.0002419,0.0712428283691406
0.000242,0.0767820739746094
0.0002421,0.0226206970214844
0.0002422,-0.0651579284667969
0.0002423,-0.148948822021484
0.0002424,-0.192058410644531
0.0002425,-0.173148803710937
0.0002426,-0.0926683044433594
0.0002427,0.0300637817382812
0.0002428,0.166231079101563
0.0002429,0.289218444824219
0.000243,0.383369903564453
0.0002431,0.44545654296875
0.0002432,0.479090881347656
0.0002433,0.487808532714844
0.0002434,0.470962677001953
0.0002435,0.425964813232422
0.0002436,0.353985595703125
0.0002437,0.263005065917969
0.0002438,0.166661987304688
0.0002439,0.0787971496582031
0.000244,0.00692916870117188
0.0002441,-0.0500645446777344
0.0002442,-0.100041809082031
0.0002443,-0.150499114990234
0.0002444,-0.203801727294922
0.0002445,-0.254007110595703
0.0002446,-0.289181671142578
0.0002447,-0.297854309082031
0.0002448,-0.273792572021484
0.0002449,-0.219176788330078
0.000245,-0.144729919433594
0.0002451,-0.0649168395996094
0.0002452,0.00684738159179688
0.0002453,0.063597412109375
0.0002454,0.1062353515625
0.0002455,0.142416839599609
0.0002456,0.182009887695313
0.0002457,0.231403503417969
0.0002458,0.290403747558594
0.0002459,0.351751861572266
0.000246,0.404818725585938
0.0002461,0.439069671630859
0.0002462,0.447886810302734
0.0002463,0.430712890625
0.0002464,0.394348907470703
0.0002465,0.353158569335937
0.0002466,0.326510925292969
0.0002467,0.330876007080078
0.0002468,0.371773986816406
0.0002469,0.441089782714844
0.000247,0.517449493408203
0.0002471,0.573318023681641
0.0002472,0.585966339111328
0.0002473,0.541578216552734
0.0002474,0.430617370605469
0.0002475,0.250648651123047
0.0002476,0.0109130859375
0.0002477,-0.270138549804687
0.0002478,-0.556609802246094
0.0002479,-0.800914306640625
0.000248,-0.965678253173828
0.0002481,-1.02882431030273
0.0002482,-0.988527984619141
0.0002483,-0.865758361816406
0.0002484,-0.695069732666016
0.0002485,-0.514006042480469
0.0002486,-0.355443267822266
0.0002487,-0.237743682861328
0.0002488,-0.158074645996094
0.0002489,-0.0976437377929688
0.000249,-0.0311544799804688
0.0002491,0.0600822448730469
0.0002492,0.174832611083984
0.0002493,0.288778228759766
0.0002494,0.364756317138672
0.0002495,0.370229797363281
0.0002496,0.293509063720703
0.0002497,0.150871276855469
0.0002498,-0.0210801696777344
0.0002499,-0.178977508544922
0.00025,-0.288131713867188
0.0002501,-0.333890686035156
0.0002502,-0.3220458984375
0.0002503,-0.2715673828125
0.0002504,-0.205654754638672
0.0002505,-0.144646606445312
0.0002506,-0.103259887695312
0.0002507,-0.0899853515625
0.0002508,-0.107494049072266
0.0002509,-0.152637481689453
0.000251,-0.215771179199219
0.0002511,-0.281802368164063
0.0002512,-0.334221649169922
0.0002513,-0.361538696289062
0.0002514,-0.360876312255859
0.0002515,-0.338376617431641
0.0002516,-0.304221343994141
0.0002517,-0.2654296875
0.0002518,-0.221226654052734
0.0002519,-0.164551391601563
0.000252,-0.0878024291992188
0.0002521,0.0108444213867188
0.0002522,0.124077606201172
0.0002523,0.236640014648438
0.0002524,0.332070617675781
0.0002525,0.397942199707031
0.0002526,0.429882354736328
0.0002527,0.431062316894531
0.0002528,0.409494323730469
0.0002529,0.373582458496094
0.000253,0.329322509765625
0.0002531,0.280106506347656
0.0002532,0.228498229980469
0.0002533,0.179191436767578
0.0002534,0.138609161376953
0.0002535,0.112569732666016
0.0002536,0.10318603515625
0.0002537,0.108231201171875
0.0002538,0.1252783203125
0.0002539,0.155700988769531
0.000254,0.200722351074219
0.0002541,0.252446746826172
0.0002542,0.286868896484375
0.0002543,0.265419769287109
0.0002544,0.150624084472656
0.0002545,-0.0662528991699219
0.0002546,-0.34918701171875
0.0002547,-0.621823120117188
0.0002548,-0.792375030517578
0.0002549,-0.789617309570313
0.000255,-0.596774597167969
0.0002551,-0.255766448974609
0.0002552,0.157557067871094
0.0002553,0.556564636230469
0.0002554,0.854057006835938
0.0002555,1.00875793457031
0.0002556,1.01603118896484
0.0002557,0.896262969970703
0.0002558,0.687738342285156
0.0002559,0.432750854492187
0.000256,0.168918914794922
0.0002561,-0.072847900390625
0.0002562,-0.268800201416016
0.0002563,-0.402593536376953
0.0002564,-0.473396606445313
0.0002565,-0.493038024902344
0.0002566,-0.477996063232422
0.0002567,-0.446566467285156
0.0002568,-0.410713500976563
0.0002569,-0.368794403076172
0.000257,-0.309479370117188
0.0002571,-0.218517913818359
0.0002572,-0.0877308654785156
0.0002573,0.0763893127441406
0.0002574,0.250674285888672
0.0002575,0.402298431396484
0.0002576,0.500627136230469
0.0002577,0.530448455810547
0.0002578,0.49427490234375
0.0002579,0.404604339599609
0.000258,0.275303192138672
0.0002581,0.116110229492187
0.0002582,-0.0678688049316406
0.0002583,-0.267007598876953
0.0002584,-0.460049285888672
0.0002585,-0.617040557861328
0.0002586,-0.710117950439453
0.0002587,-0.725088958740234
0.0002588,-0.668687438964844
0.0002589,-0.566158905029297
0.000259,-0.448747863769531
0.0002591,-0.341869354248047
0.0002592,-0.255653533935547
0.0002593,-0.185907745361328
0.0002594,-0.122120513916016
0.0002595,-0.0560899353027344
0.0002596,0.0110203552246094
0.0002597,0.0695370483398438
0.0002598,0.106759185791016
0.0002599,0.113807525634766
0.00026,0.0906956481933594
0.0002601,0.0469082641601562
0.0002602,-0.00159271240234375
0.0002603,-0.0373309326171875
0.0002604,-0.0462980651855469
0.0002605,-0.0222659301757813
0.0002606,0.0329461669921875
0.0002607,0.110234832763672
0.0002608,0.196172332763672
0.0002609,0.279053192138672
0.000261,0.351758422851563
0.0002611,0.412991943359375
0.0002612,0.464122314453125
0.0002613,0.502372436523438
0.0002614,0.515847778320312
0.0002615,0.485802764892578
0.0002616,0.396824951171875
0.0002617,0.250043487548828
0.0002618,0.0707240295410156
0.0002619,-0.0971578979492188
0.000262,-0.205382232666016
0.0002621,-0.223180999755859
0.0002622,-0.150353088378906
0.0002623,-0.0167323303222656
0.0002624,0.131726379394531
0.0002625,0.248292541503906
0.0002626,0.299935455322266
0.0002627,0.272842712402344
0.0002628,0.173374481201172
0.0002629,0.0230519104003906
0.000263,-0.148517303466797
0.0002631,-0.309379577636719
0.0002632,-0.432831115722656
0.0002633,-0.506157684326172
0.0002634,-0.533565063476563
0.0002635,-0.529906005859375
0.0002636,-0.511683502197266
0.0002637,-0.488341522216797
0.0002638,-0.458234558105469
0.0002639,-0.412242584228516
0.000264,-0.342915344238281
0.0002641,-0.252375335693359
0.0002642,-0.152920989990234
0.0002643,-0.0621891784667969
0.0002644,0.00498153686523438
0.0002645,0.0437030029296875
0.0002646,0.0594021606445313
0.0002647,0.064283447265625
0.0002648,0.07039794921875
0.0002649,0.0837765502929688
0.000265,0.102972412109375
0.0002651,0.12205810546875
0.0002652,0.135482635498047
0.0002653,0.142447204589844
0.0002654,0.149686737060547
0.0002655,0.167809753417969
0.0002656,0.205704040527344
0.0002657,0.265214233398438
0.0002658,0.338473510742188
0.0002659,0.410828704833984
0.000266,0.466130065917969
0.0002661,0.493426055908203
0.0002662,0.490715026855469
0.0002663,0.464555511474609
0.0002664,0.426747894287109
0.0002665,0.388716888427734
0.0002666,0.355977630615234
0.0002667,0.325309753417969
0.0002668,0.286511688232422
0.0002669,0.227868347167969
0.000267,0.14321533203125
0.0002671,0.03548095703125
0.0002672,-0.0826730346679688
0.0002673,-0.194035186767578
0.0002674,-0.283114471435547
0.0002675,-0.340859832763672
0.0002676,-0.367093200683594
0.0002677,-0.367842712402344
0.0002678,-0.352087860107422
0.0002679,-0.328819427490234
0.000268,-0.304050598144531
0.0002681,-0.281411743164062
0.0002682,-0.262520141601563
0.0002683,-0.24783935546875
0.0002684,-0.237046203613281
0.0002685,-0.229074249267578
0.0002686,-0.222101440429687
0.0002687,-0.213497009277344
0.0002688,-0.199541015625
0.0002689,-0.175179901123047
0.000269,-0.134614410400391
0.0002691,-0.073358154296875
0.0002692,0.0084027099609375
0.0002693,0.102711181640625
0.0002694,0.191787872314453
0.0002695,0.25390625
0.0002696,0.269222412109375
0.0002697,0.227525787353516
0.0002698,0.133753814697266
0.0002699,0.00754776000976562
0.00027,-0.1210009765625
0.0002701,-0.221059265136719
0.0002702,-0.269156341552734
0.0002703,-0.256009826660156
0.0002704,-0.18791748046875
0.0002705,-0.0821708679199219
0.0002706,0.0406134033203125
0.0002707,0.16036376953125
0.0002708,0.260923919677734
0.0002709,0.332198028564453
0.000271,0.369951324462891
0.0002711,0.375510406494141
0.0002712,0.355390319824219
0.0002713,0.320155334472656
0.0002714,0.2820947265625
0.0002715,0.252057037353516
0.0002716,0.237980804443359
0.0002717,0.244145812988281
0.0002718,0.271958923339844
0.0002719,0.320380859375
0.000272,0.385787353515625
0.0002721,0.459207153320312
0.0002722,0.524386138916016
0.0002723,0.561303405761719
0.0002724,0.551765289306641
0.0002725,0.488094024658203
0.0002726,0.378508911132812
0.0002727,0.245276336669922
0.0002728,0.117048034667969
0.0002729,0.0176676940917969
0.000273,-0.0400596618652344
0.0002731,-0.0579341125488281
0.0002732,-0.0499391174316406
0.0002733,-0.0386073303222656
0.0002734,-0.0472117614746094
0.0002735,-0.0919804382324219
0.0002736,-0.177022552490234
0.0002737,-0.291933746337891
0.0002738,-0.413298645019531
0.0002739,-0.515065307617187
0.000274,-0.578211975097656
0.0002741,-0.594965057373047
0.0002742,-0.571195983886719
0.0002743,-0.521992797851562
0.0002744,-0.463052215576172
0.0002745,-0.404538726806641
0.0002746,-0.349124450683594
0.0002747,-0.2932177734375
0.0002748,-0.232257232666016
0.0002749,-0.167554016113281
0.000275,-0.108405914306641
0.0002751,-0.0685679626464844
0.0002752,-0.0591642761230469
0.0002753,-0.0791798400878906
0.0002754,-0.110310363769531
0.0002755,-0.121925354003906
0.0002756,-0.0834016418457031
0.0002757,0.02166748046875
0.0002758,0.186012268066406
0.0002759,0.378687591552734
0.000276,0.55583251953125
0.0002761,0.678365478515625
0.0002762,0.725130920410156
0.0002763,0.697466735839844
0.0002764,0.61480224609375
0.0002765,0.502815399169922
0.0002766,0.383468933105469
0.0002767,0.26898681640625
0.0002768,0.162098541259766
0.0002769,0.0600032043457031
0.000277,-0.0407679748535156
0.0002771,-0.141500549316406
0.0002772,-0.241399230957031
0.0002773,-0.338298492431641
0.0002774,-0.429645843505859
0.0002775,-0.512257385253906
0.0002776,-0.583014678955078
0.0002777,-0.637712860107422
0.0002778,-0.672629089355469
0.0002779,-0.684592437744141
0.000278,-0.672585296630859
0.0002781,-0.638183288574219
0.0002782,-0.585101318359375
0.0002783,-0.517758483886719
0.0002784,-0.439753112792969
0.0002785,-0.352315368652344
0.0002786,-0.255257568359375
0.0002787,-0.148269500732422
0.0002788,-0.0331037902832031
0.0002789,0.08484619140625
0.000279,0.196602020263672
0.0002791,0.292045135498047
0.0002792,0.361775970458984
0.0002793,0.400029754638672
0.0002794,0.405231781005859
0.0002795,0.37957763671875
0.0002796,0.32857177734375
0.0002797,0.260487060546875
0.0002798,0.187441711425781
0.0002799,0.124954528808594
0.00028,0.08833251953125
0.0002801,0.0878359985351563
0.0002802,0.123199462890625
0.0002803,0.182034912109375
0.0002804,0.243496856689453
0.0002805,0.284979705810547
0.0002806,0.288263854980469
0.0002807,0.241171569824219
0.0002808,0.136885681152344
0.0002809,-0.0235797119140625
0.000281,-0.228813323974609
0.0002811,-0.455750579833984
0.0002812,-0.667128601074219
0.0002813,-0.822313842773438
0.0002814,-0.889623870849609
0.0002815,-0.851707000732422
0.0002816,-0.709714660644531
0.0002817,-0.487423553466797
0.0002818,-0.227091674804688
0.0002819,0.0204707336425781
0.000282,0.206433258056641
0.0002821,0.293667755126953
0.0002822,0.275205383300781
0.0002823,0.176995697021484
0.0002824,0.0464247131347656
0.0002825,-0.065849609375
0.0002826,-0.123028106689453
0.0002827,-0.115127410888672
0.0002828,-0.0579786682128906
0.0002829,0.0181658935546875
0.000283,0.0821807861328125
0.0002831,0.112012939453125
0.0002832,0.100754089355469
0.0002833,0.0553807067871094
0.0002834,-0.00757659912109375
0.0002835,-0.0697543334960938
0.0002836,-0.119099884033203
0.0002837,-0.153248291015625
0.0002838,-0.176888885498047
0.0002839,-0.195018005371094
0.000284,-0.206118774414063
0.0002841,-0.201028137207031
0.0002842,-0.168700103759766
0.0002843,-0.104336090087891
0.0002844,-0.014935302734375
0.0002845,0.0833500671386719
0.0002846,0.172850799560547
0.0002847,0.242631530761719
0.0002848,0.292073974609375
0.0002849,0.328611145019531
0.000285,0.360856781005859
0.0002851,0.393158874511719
0.0002852,0.423484344482422
0.0002853,0.444905242919922
0.0002854,0.449505462646484
0.0002855,0.431510467529297
0.0002856,0.389717559814453
0.0002857,0.329083862304688
0.0002858,0.260308532714844
0.0002859,0.197801055908203
0.000286,0.156358947753906
0.0002861,0.146383361816406
0.0002862,0.171100006103516
0.0002863,0.226304016113281
0.0002864,0.30222412109375
0.0002865,0.386436920166016
0.0002866,0.466562194824219
0.0002867,0.531349334716797
0.0002868,0.572781372070313
0.0002869,0.586618804931641
0.000287,0.573023986816406
0.0002871,0.536381530761719
0.0002872,0.483370819091797
0.0002873,0.420165557861328
0.0002874,0.351620025634766
0.0002875,0.283025817871094
0.0002876,0.220866851806641
0.0002877,0.172705688476563
0.0002878,0.141380462646484
0.0002879,0.116806488037109
0.000288,0.070401611328125
0.0002881,-0.0408602905273438
0.0002882,-0.254052124023438
0.0002883,-0.569632873535156
0.0002884,-0.935007171630859
0.0002885,-1.25961502075195
0.0002886,-1.44362808227539
0.0002887,-1.42648452758789
0.0002888,-1.21926712036133
0.0002889,-0.89228515625
0.000289,-0.546008453369141
0.0002891,-0.279952239990234
0.0002892,-0.147295227050781
0.0002893,-0.142247772216797
0.0002894,-0.219938354492187
0.0002895,-0.308689880371094
0.0002896,-0.337697296142578
0.0002897,-0.276512756347656
0.0002898,-0.136407318115234
0.0002899,0.0451123046875
0.00029,0.215158996582031
0.0002901,0.329550170898438
0.0002902,0.371031036376953
0.0002903,0.344076538085938
0.0002904,0.266273651123047
0.0002905,0.160451965332031
0.0002906,0.0456582641601563
0.0002907,-0.0635009765625
